"dataset","metodo","covariable","alternativa","prob_base","prob_perturbada","cambio_abs","elasticidad"
"lc_centro","CVAE","TVIA2","4",0.295632174303642,0.295589361656048,-4.28126475941482e-05,-0.0144817280781406
"lc_centro","CVAE","TVIA2","5",0.233984127605262,0.233845315142844,-0.000138812462418064,-0.0593255892349438
"lc_centro","CVAE","TCAM2","1",0.266524064799609,0.266745958020497,0.000221893220888447,0.083254478748582
"lc_centro","CVAE","TCAM2","2",0.203859633291487,0.20334364189463,-0.000515991396857818,-0.253111117942624
"lc_centro","CVAE","TCAM2","4",0.295632174303642,0.295701370534675,6.91962310331862e-05,0.023406190884391
"lc_centro","CVAE","TCAM2","5",0.233984127605262,0.234209029550198,0.000224901944936157,0.0961184620674669
"lc_centro","CVAE","CTOT4_w","1",0.266524064799609,0.266519921884153,-4.14291545625112e-06,-0.00155442453549778
"lc_centro","CVAE","CTOT4_w","2",0.203859633291487,0.203856595666581,-3.0376249065267e-06,-0.00149005708363233
"lc_centro","CVAE","CTOT4_w","4",0.295632174303642,0.295643449162131,1.12748584884526e-05,0.00381381306517477
"lc_centro","CVAE","CTOT4_w","5",0.233984127605262,0.233980033287136,-4.09431812567473e-06,-0.00174982729280764
"lc_centro","CVAE","TVIA4","1",0.266524064799609,0.266501394820363,-2.26699792458818e-05,-0.00850579074836136
"lc_centro","CVAE","TVIA4","2",0.203859633291487,0.203843012566675,-1.66207248118722e-05,-0.00815302399181064
"lc_centro","CVAE","TVIA4","4",0.295632174303642,0.295693866250098,6.16919464555554e-05,0.0208678052721663
"lc_centro","CVAE","TVIA4","5",0.233984127605262,0.233961726362864,-2.24012423977737e-05,-0.00957382991190126
"lc_centro","CVAE","TCAM4","1",0.266524064799609,0.26662952254075,0.000105457741141068,0.0395678120924498
"lc_centro","CVAE","TCAM4","2",0.203859633291487,0.203936986711584,7.73534200965154e-05,0.037944451703154
"lc_centro","CVAE","TCAM4","4",0.295632174303642,0.295345064979075,-0.000287109324566936,-0.0971170763950909
"lc_centro","CVAE","TCAM4","5",0.233984127605262,0.234088425768591,0.000104298163329353,0.0445748882186175
"lc_centro","CVAE","CTOT5_w","1",0.266524064799609,0.266490120356772,-3.39444428363311e-05,-0.0127359767163438
"lc_centro","CVAE","CTOT5_w","2",0.203859633291487,0.203819722422099,-3.99108693886208e-05,-0.0195776224769101
"lc_centro","CVAE","CTOT5_w","4",0.295632174303642,0.295615594773437,-1.65795302055627e-05,-0.00560816164364232
"lc_centro","CVAE","CTOT5_w","5",0.233984127605262,0.234074562447692,9.04348424305701e-05,0.0386499902177709
"lc_centro","CVAE","TVIA5","1",0.266524064799609,0.266213662149594,-0.000310402650015085,-0.116463273306471
"lc_centro","CVAE","TVIA5","2",0.203859633291487,0.203494918319361,-0.000364714972126423,-0.178904948585352
"lc_centro","CVAE","TVIA5","4",0.295632174303642,0.295480419729172,-0.000151754574470753,-0.0513322255360766
"lc_centro","CVAE","TVIA5","5",0.233984127605262,0.234810999801874,0.000826872196612261,0.353388157169028
