"dataset","metodo","repeticion","fold","n_train","n_sinteticos","accuracy","f1_macro","loglik_holdout","loglik_media","prob_media_observada","l1_market_share","n_valid","precision_1","recall_1","f1_1","precision_2","recall_2","f1_2","precision_3","recall_3","f1_3","beta_asc_train","se_asc_train","beta_asc_sm","se_asc_sm","beta_asc_car","se_asc_car","beta_b_time","se_b_time","beta_b_cost","se_b_cost","loglik_train","loglik_nula","rho2","convergio","vot"
"swissmetro","original",4,4,8568,0,0.57703081232493,0.250287868657603,-1979.14739313877,-0.923971705480286,0.447275548005918,0.000230892915708686,2142,NA,0,0,0.581010864430798,0.989541432019308,0.732142857142857,0.24,0.00974025974025974,0.0187207488299532,-1.10326771296757,0.0449932488853059,0,NA,-0.401842986156903,0.0311867713743173,-0.00413615960947207,0.000386290935716334,0.000339392138797322,1.90838284654576e-05,-7882.90804193721,-9412.91008930837,0.162542936547222,TRUE,NA
"swissmetro","original",5,0,8568,0,0.573295985060691,0.247672069102341,-1985.35524249405,-0.926869861108331,0.446485634212208,0.00644993020400994,2142,NA,0,0,0.581196581196581,0.983922829581994,0.730746268656716,0.111111111111111,0.00649350649350649,0.0122699386503067,-1.09313417546023,0.0453605934965892,0,NA,-0.392421588451861,0.0313647187779123,-0.00421788348193522,0.000390739127240565,0.00034960930823584,1.88256602796498e-05,-7876.99311204113,-9412.91008930837,0.163171321376139,TRUE,NA
"swissmetro","original",5,1,8568,0,0.57749766573296,0.249193867490397,-1963.6518995549,-0.916737581491549,0.450962636927682,0.0097839203098706,2142,NA,0,0,0.580037664783427,0.991150442477876,0.731808731808732,0.277777777777778,0.00811688311688312,0.0157728706624606,-1.12769575653108,0.0447037816455224,0,NA,-0.41955413008593,0.030796872340374,-0.00386207296842378,0.000382044409432832,0.000329205360844505,1.85935775530637e-05,-7898.73976613,-9412.91008930837,0.160861020535852,TRUE,NA
"swissmetro","original",5,2,8568,0,0.57563025210084,0.256784103750934,-1973.61515372841,-0.921388960657523,0.449833115758536,0.000873611244321365,2142,NA,0,0,0.58261700095511,0.981496379726468,0.731195684746779,0.270833333333333,0.0211038961038961,0.0391566265060241,-1.09389632529126,0.0438378000181323,0,NA,-0.402185478047725,0.0309535796274128,-0.00429781959928434,0.00036467438102165,0.000322836201967563,1.85484332197031e-05,-7888.8354012117,-9412.91008930837,0.161913231257545,TRUE,NA
"swissmetro","original",5,3,8568,0,0.580298786181139,0.256160652354125,-1970.52649327484,-0.919947008998525,0.448396519611382,0.000444633160116448,2142,NA,0,0,0.583333333333333,0.991150442477876,0.734426229508197,0.366666666666667,0.0178571428571429,0.0340557275541796,-1.11735449883081,0.045360335137541,0,NA,-0.40813186781778,0.0312884320256848,-0.0039482555699419,0.000391541324460554,0.000338329386338104,1.88343485470285e-05,-7891.7064960987,-9412.91008930837,0.161608214545417,TRUE,NA
"swissmetro","original",5,4,8568,0,0.571895424836601,0.248668518390989,-1971.62424260791,-0.920459497015831,0.449003478880682,0.0043126836496403,2142,NA,0,0,0.578273244781784,0.980691874497184,0.727544016711429,0.176470588235294,0.00974025974025974,0.0184615384615385,-1.09974766548651,0.0439617049090979,0,NA,-0.401689942445706,0.0311565825885583,-0.00421338860977521,0.000369531757179316,0.000326847835977537,1.87940806917828e-05,-7890.53894007276,-9412.91008930837,0.161732252278154,TRUE,NA
"swissmetro","original",6,0,8568,0,0.579831932773109,0.251879325895074,-1969.43728000087,-0.919438506069499,0.449511105561085,0.00330521042882362,2142,NA,0,0,0.581723975506359,0.992765273311897,0.733590733590734,0.368421052631579,0.0113636363636364,0.0220472440944882,-1.12199517719324,0.0450017882923337,0,NA,-0.411322920009625,0.0311234313651889,-0.0038868862627027,0.00038616001489152,0.000339943685564416,1.89021875202519e-05,-7892.99419609997,-9412.91008930837,0.16147141306861,TRUE,NA
"swissmetro","original",6,1,8568,0,0.574229691876751,0.252494622479857,-1971.17957967903,-0.920251904612059,0.450587207178895,0.000872696368849263,2142,NA,0,0,0.580875356803045,0.982300884955752,0.730044843049327,0.225,0.0146103896103896,0.0274390243902439,-1.09922155355488,0.043601670097908,0,NA,-0.40446418081763,0.030838540319852,-0.00422018074175999,0.000355996604376841,0.000323371778106067,1.85744596298233e-05,-7891.07530913994,-9412.91008930837,0.161675269999339,TRUE,NA
"swissmetro","original",6,2,8568,0,0.571895424836601,0.252715579787091,-1982.61903751471,-0.925592454488659,0.446966664735118,0.00345014031337307,2142,NA,0,0,0.579952267303103,0.977473853580048,0.72798082684242,0.212765957446809,0.0162337662337662,0.0301659125188537,-1.08406121873305,0.0443109104357458,0,NA,-0.393853446119139,0.0311055834321327,-0.00439638828287436,0.000376938430156009,0.000332924455723743,1.88048009005098e-05,-7879.91732853502,-9412.91008930837,0.162860661180073,TRUE,NA
"swissmetro","original",6,3,8568,0,0.57609710550887,0.253936889020622,-1971.45517247114,-0.920380566046284,0.448347495191799,0.00481725948723841,2142,NA,0,0,0.581472684085511,0.984714400643604,0.731182795698925,0.27027027027027,0.0162337662337662,0.0306278713629403,-1.10603563567179,0.0455583580645256,0,NA,-0.402530152006658,0.0315400104608597,-0.00412380504611264,0.000396347465028574,0.000331906731808117,1.8940381194841e-05,-7890.56661174494,-9412.91008930837,0.161729312520745,TRUE,NA
"swissmetro","original",6,4,8568,0,0.57843137254902,0.249589867886398,-1970.04194159141,-0.91972079439375,0.449338369979475,0.00514239944519146,2142,NA,0,0,0.580979284369115,0.992759452936444,0.732996732996733,0.277777777777778,0.00811688311688312,0.0157728706624606,-1.12025870188625,0.0446760147200754,0,NA,-0.411833663327269,0.0309229668412355,-0.0039166561359979,0.000381594084983801,0.000338535278368572,1.83521354652557e-05,-7892.27782256476,-9412.91008930837,0.161547518494924,TRUE,NA
"swissmetro","original",7,0,8568,0,0.57889822595705,0.253533735517823,-1973.03891541475,-0.921119941836952,0.449869675230201,0.00359861757555149,2142,NA,0,0,0.581483230987246,0.989549839228296,0.732520083308539,0.36,0.0146103896103896,0.0280811232449298,-1.10542384906743,0.0436279164898347,0,NA,-0.404751668990301,0.0307393243073017,-0.00409791146853943,0.000362276046153422,0.000339106866951787,1.86208578361874e-05,-7889.02086746788,-9412.91008930837,0.161893527865669,TRUE,NA
"swissmetro","original",7,1,8568,0,0.571895424836601,0.25196891852697,-1973.68824832265,-0.921423085117949,0.448236940196646,0.00559946831243668,2142,NA,0,0,0.580706781279847,0.978278358809332,0.728798321845969,0.1875,0.0146103896103896,0.0271084337349398,-1.09639357810519,0.0456411243228756,0,NA,-0.399364137335401,0.0315650142663049,-0.00425442944516937,0.000396916067494033,0.00032775898551346,1.866627254065e-05,-7888.53504082841,-9412.91008930837,0.161945140664991,TRUE,NA
"swissmetro","original",7,2,8568,0,0.572362278244631,0.247782909540002,-1964.8879250875,-0.917314624223858,0.448721888562514,0.000716029799912477,2142,NA,0,0,0.578125,0.982300884955752,0.727868852459016,0.166666666666667,0.00811688311688312,0.0154798761609907,-1.11554501646879,0.0448337274074523,0,NA,-0.411385878568922,0.0311756114988041,-0.00401201397249741,0.00038777861907049,0.000324649564684692,1.90108389046595e-05,-7897.23524696472,-9412.91008930837,0.161020856245638,TRUE,NA
"swissmetro","original",7,3,8568,0,0.579365079365079,0.25392129347031,-1973.27198584917,-0.921228751563572,0.448273685783695,0.00475776126590019,2142,NA,0,0,0.582505910165485,0.991150442477876,0.733770101250744,0.333333333333333,0.0146103896103896,0.0279937791601866,-1.11860796506342,0.0455216090537336,0,NA,-0.406141042490335,0.0314160936560915,-0.00390733109499192,0.000389345656005543,0.000341851214352384,1.87713366291072e-05,-7889.15340436096,-9412.91008930837,0.161879447534314,TRUE,NA
"swissmetro","original",7,4,8568,0,0.57516339869281,0.249871507626441,-1978.85740688858,-0.923836324411102,0.449804399119857,0.00635020427957336,2142,NA,0,0,0.58076740881099,0.986323411102172,0.731067382230173,0.193548387096774,0.00974025974025974,0.0185471406491499,-1.09611928279039,0.0435741389285808,0,NA,-0.402873266278963,0.0306840503956874,-0.0042681219219784,0.00036125957098038,0.000332928296166843,1.85414046641473e-05,-7883.32622018992,-9412.91008930837,0.162498510514385,TRUE,NA
"swissmetro","original",8,0,8568,0,0.580765639589169,0.250185275350515,-1961.85433571356,-0.915898382686068,0.450448579603619,0.00346438379206376,2142,NA,0,0,0.581963363081259,0.995980707395498,0.734657574859176,0.384615384615385,0.00811688311688312,0.0158982511923688,-1.12313375954149,0.0448602109848414,0,NA,-0.415858079286834,0.03111879696963,-0.00389070157078126,0.000383024868284699,0.000326861896513897,1.8498738175368e-05,-7900.44504162949,-9412.91008930837,0.160679857061081,TRUE,NA
"swissmetro","original",8,1,8568,0,0.5765639589169,0.251114910224364,-1966.71890924836,-0.918169425419404,0.44902832212039,0.0006179474851154,2142,NA,0,0,0.580889309366131,0.98793242156074,0.731605600238308,0.25,0.0113636363636364,0.0217391304347826,-1.12132283099087,0.0448937501835783,0,NA,-0.413475366418944,0.0311407162410517,-0.00391995298401848,0.000383491193779533,0.000326217472018045,1.85471114403305e-05,-7895.51632930841,-9412.91008930837,0.161203469023197,TRUE,NA
"swissmetro","original",8,2,8568,0,0.571428571428571,0.256360734356325,-1988.88244250978,-0.92851654645648,0.446741097814783,0.005139442175982,2142,NA,0,0,0.580892942870859,0.973451327433628,0.727600721587492,0.23728813559322,0.0227272727272727,0.0414814814814815,-1.07822217377768,0.0445435443735875,0,NA,-0.387192869352781,0.0311326550524633,-0.00444333874132044,0.000379897641470395,0.000344550379733393,1.87823066099933e-05,-7873.83714066869,-9412.91008930837,0.163506602531753,TRUE,NA
"swissmetro","original",8,3,8568,0,0.571895424836601,0.254820552432448,-1988.31282383511,-0.928250618036931,0.446683393906318,0.00766105995106056,2142,NA,0,0,0.581495685522531,0.97586484312148,0.728747371583058,0.214285714285714,0.0194805194805195,0.0357142857142857,-1.0846961478881,0.0448529029369178,0,NA,-0.388125956331276,0.0312088342782048,-0.00437272638600269,0.000385145188861603,0.00034539370625006,1.85690523020925e-05,-7874.20021274848,-9412.91008930837,0.163468030817338,TRUE,NA
"swissmetro","original",8,4,8568,0,0.57889822595705,0.251800400747624,-1959.81602061756,-0.914946788336862,0.451811902716709,0.00878636946119049,2142,NA,0,0,0.581878244454932,0.99195494770716,0.733491969066032,0.304347826086957,0.0113636363636364,0.0219092331768388,-1.12333920559478,0.0439121986332973,0,NA,-0.418962356222016,0.03088220277536,-0.00393071118849927,0.000364487307618599,0.000323168283390204,1.91956916072407e-05,-7902.46081464865,-9412.91008930837,0.160465707239184,TRUE,NA
"swissmetro","original",9,0,8568,0,0.57796451914099,0.250864443844056,-1963.57689750008,-0.916702566526649,0.452152753548689,0.00197748294274766,2142,NA,0,0,0.583057264552769,0.990353697749196,0.733988680369377,0.206896551724138,0.00974025974025974,0.0186046511627907,-1.11297776366321,0.0441382612616394,0,NA,-0.409995633793367,0.0310137995838059,-0.00401019775737045,0.000363376440500643,0.00032827291552321,1.87542486668313e-05,-7898.50399298697,-9412.91008930837,0.160886068384051,TRUE,NA
"swissmetro","original",9,1,8568,0,0.579831932773109,0.254061483585736,-1968.86343419777,-0.91917060420064,0.448303555778841,0.00201861517171764,2142,NA,0,0,0.582703213610586,0.99195494770716,0.734147067579637,0.346153846153846,0.0146103896103896,0.0280373831775701,-1.12199569241577,0.0450081475375285,0,NA,-0.410698522175083,0.03127190797728,-0.00389181540212331,0.00038627920772437,0.000334101676106372,1.81560233861523e-05,-7893.44603898896,-9412.91008930837,0.161423410603409,TRUE,NA
"swissmetro","original",9,2,8568,0,0.573762838468721,0.252236615365428,-1979.74509193976,-0.9242507432025,0.448987017929492,0.00550940636764599,2142,NA,0,0,0.580123632905373,0.981496379726468,0.72922893006575,0.230769230769231,0.0146103896103896,0.0274809160305344,-1.09607924027161,0.0438928423470213,0,NA,-0.400116048627841,0.0309162589248787,-0.00425515343267239,0.000369678574229401,0.000340017584400907,1.89930250429061e-05,-7882.42450269095,-9412.91008930837,0.162594306340588,TRUE,NA
"swissmetro","original",9,3,8568,0,0.572829131652661,0.254202366344419,-1983.43160979194,-0.925971806625557,0.447305361325535,0.00116851185347369,2142,NA,0,0,0.581818181818182,0.978278358809332,0.72967296729673,0.211538461538462,0.0178571428571429,0.0329341317365269,-1.0795500078487,0.0452012437963508,0,NA,-0.394050148706498,0.0311596190568093,-0.00446479112450328,0.000390058341777546,0.000329800725621346,1.87968123431564e-05,-7879.43607636444,-9412.91008930837,0.162911788001217,TRUE,NA
"swissmetro","original",9,4,8568,0,0.57749766573296,0.25396544574812,-1969.2665862485,-0.919358817109477,0.448082335956333,0.00228819687526499,2142,NA,0,0,0.580141843971631,0.987127916331456,0.730792138177487,0.37037037037037,0.0162337662337662,0.031104199066874,-1.12091988878409,0.0448791156543527,0,NA,-0.40952183554388,0.0311383831228942,-0.00392562453852334,0.000387210063689664,0.000334024427313329,1.88827510386848e-05,-7892.95792666669,-9412.91008930837,0.161475266226978,TRUE,NA
"swissmetro","ROS",0,0,14916,6348,0.393090569561158,0.347445243404141,-2338.70624383399,-1.09183298031466,0.343402455754303,0.506478137464479,2142,0.127705627705628,0.209219858156028,0.158602150537634,0.615533980582524,0.254823151125402,0.360432063672541,0.4,0.756493506493506,0.523301516002246,0.388004953256692,0.0277651251879875,0,NA,0.360835259357831,0.0249889687521736,-0.00381818667455201,0.000244488816872019,0.000370611370854614,1.12476455661322e-05,-15960.1118676609,-16386.9008977735,0.0260445237800025,TRUE,NA
"swissmetro","ROS",0,1,14919,6351,0.38608776844071,0.334225896599402,-2326.66102340795,-1.08620962810829,0.342590581593636,0.508246852861704,2142,0.132832080200501,0.187279151943463,0.155425219941349,0.596026490066225,0.217216411906677,0.318396226415094,0.390697674418605,0.818181818181818,0.528856243441763,0.329411318993044,0.0305202575092328,0,NA,0.336491081752324,0.0252123576868779,-0.00304758957468343,0.000291287520508303,0.000369966818101913,1.1142921713591e-05,-15996.9849588449,-16390.1967346395,0.0239906684563221,TRUE,NA
"swissmetro","ROS",0,2,14919,6351,0.400560224089636,0.342556013873202,-2323.91331651143,-1.08492685177938,0.343996020795325,0.501703708418407,2142,0.113456464379947,0.151943462897526,0.129909365558912,0.628252788104089,0.271922767497989,0.37956204379562,0.389387755102041,0.774350649350649,0.518196632265073,0.377406280596586,0.0297011898346152,0,NA,0.357753982450486,0.0252315956218118,-0.00372688611498143,0.00027787860962462,0.000376139367286428,1.14280675460838e-05,-15959.0223590247,-16390.1967346395,0.0263068456465535,TRUE,NA
"swissmetro","ROS",0,3,14919,6351,0.387488328664799,0.324379043020907,-2321.8594737471,-1.0839680082853,0.343805974025175,0.510148948119296,2142,0.0945273631840796,0.134275618374558,0.110948905109489,0.653562653562654,0.213998390989541,0.322424242424242,0.394598649662416,0.853896103896104,0.539763981528989,0.317184485330881,0.0302066447181324,0,NA,0.337147152513387,0.0252908997985306,-0.00286415810308434,0.00028766216364479,0.000363370000453444,1.09172191245707e-05,-16001.1568170084,-16390.1967346395,0.0237361347108729,TRUE,NA
"swissmetro","ROS",0,4,14919,6351,0.38608776844071,0.332927001686842,-2324.25892120331,-1.08508819850761,0.343006001268513,0.506545527448007,2142,0.118072289156627,0.173144876325088,0.140401146131805,0.58936170212766,0.222847948511665,0.323409223584355,0.398568019093079,0.813311688311688,0.534970635344367,0.338549043461768,0.0300044369733325,0,NA,0.337429570935029,0.0250546607716567,-0.0031744986759007,0.000284938403344265,0.000365092997901825,1.10099718899125e-05,-15992.5431242185,-16390.1967346395,0.0242616740274142,TRUE,NA
"swissmetro","ROS",1,0,14916,6348,0.391690009337068,0.334004787696722,-2334.71674578689,-1.08997046955504,0.342641183748941,0.506420089300028,2142,0.111688311688312,0.152482269503546,0.128935532233883,0.598790322580645,0.238745980707395,0.341379310344828,0.395717684377478,0.810064935064935,0.531699520511454,0.355719762854773,0.0303133640095603,0,NA,0.352372046606413,0.0252155810604881,-0.00341817383526702,0.000290565846189099,0.000373595784774356,1.12018658240861e-05,-15964.8126630372,-16386.9008977735,0.025757660790739,TRUE,NA
"swissmetro","ROS",1,1,14919,6351,0.389355742296919,0.328922996948136,-2311.18120689999,-1.07898282301587,0.344705469885151,0.503318888595694,2142,0.1025,0.144876325088339,0.120058565153734,0.598214285714286,0.215607401448109,0.316972205795387,0.405718701700155,0.852272727272727,0.549738219895288,0.314103182181645,0.0291023968980669,0,NA,0.324778874028795,0.0248661758793054,-0.00288771701061423,0.000269102131464264,0.00035723327125874,1.07898624563402e-05,-16015.7580974686,-16390.1967346395,0.0228452802143345,TRUE,NA
"swissmetro","ROS",1,2,14919,6351,0.38608776844071,0.335523858592528,-2335.3676583476,-1.09027435030233,0.342335922310201,0.510192580574735,2142,0.123515439429929,0.183745583038869,0.147727272727273,0.623678646934461,0.237329042638777,0.343822843822844,0.384615384615385,0.779220779220779,0.515021459227468,0.369412250603121,0.028791769244281,0,NA,0.360906883866591,0.0252541420293292,-0.00351795351933221,0.00026018061996123,0.000370897269670817,1.06751875509912e-05,-15961.4476005308,-16390.1967346395,0.0261588766169373,TRUE,NA
"swissmetro","ROS",1,3,14919,6351,0.391690009337068,0.335659114246395,-2332.29381545167,-1.08883931627062,0.343068370079611,0.508365349797927,2142,0.121134020618557,0.166077738515901,0.140089418777943,0.623126338329764,0.234111021721641,0.340350877192982,0.389277389277389,0.813311688311688,0.526537046768261,0.356583427894542,0.0295007961618732,0,NA,0.360321841672437,0.0253222603127817,-0.00335769907478076,0.000274397060353082,0.000378340223370849,1.09699680083423e-05,-15971.0482378581,-16390.1967346395,0.025573121760983,TRUE,NA
"swissmetro","ROS",1,4,14919,6351,0.380952380952381,0.334249948316966,-2324.26148163546,-1.08508939385409,0.343322795501329,0.510048117894494,2142,0.124168514412417,0.197879858657244,0.152588555858311,0.602536997885835,0.229283990345937,0.332167832167832,0.389983579638752,0.771103896103896,0.517993456924755,0.352216464841562,0.0300853175294047,0,NA,0.341531183510635,0.02526214568379,-0.00333201255213876,0.000283707805396494,0.00035989778818221,1.09619138168691e-05,-15994.3617617592,-16390.1967346395,0.0241507151676686,TRUE,NA
"swissmetro","ROS",2,0,14916,6348,0.397292250233427,0.342244572569532,-2324.19197739916,-1.0850569455645,0.34329896256597,0.511255167930437,2142,0.130982367758186,0.184397163120567,0.153166421207658,0.63882618510158,0.227491961414791,0.335506816834618,0.3963133640553,0.837662337662338,0.538060479666319,0.336872200215437,0.0310141283678539,0,NA,0.344302316243316,0.0254705548916004,-0.00310556092922378,0.000299275144176225,0.000368424776322258,1.08516736668201e-05,-15985.3372001654,-16386.9008977735,0.0245051642231321,TRUE,NA
"swissmetro","ROS",2,1,14919,6351,0.38608776844071,0.327817417913795,-2320.03169292144,-1.0831147025777,0.344033661046941,0.507887032686085,2142,0.10969387755102,0.151943462897526,0.127407407407407,0.608888888888889,0.220434432823813,0.323685764914353,0.392307692307692,0.827922077922078,0.532359081419624,0.332457652061627,0.0294966605536799,0,NA,0.340897266997454,0.0251154186813469,-0.00307746351327924,0.000277175166422496,0.000366385754418762,1.10081029364094e-05,-15990.7279912207,-16390.1967346395,0.0243724190677088,TRUE,NA
"swissmetro","ROS",2,2,14919,6351,0.373482726423903,0.314517509175335,-2353.48918065224,-1.09873444474895,0.340139392755152,0.508605042706905,2142,0.106267029972752,0.137809187279152,0.12,0.562363238512035,0.206757843925986,0.302352941176471,0.382397572078907,0.818181818181818,0.521199586349535,0.354050468560839,0.0298119042132953,0,NA,0.362714166782421,0.0251296002684635,-0.00324501782898423,0.000280992476394161,0.000402083423282661,1.0645197551225e-05,-15939.8306660809,-16390.1967346395,0.0274777707583458,TRUE,NA
"swissmetro","ROS",2,3,14919,6351,0.392623716153128,0.335530740790058,-2318.84009798006,-1.08255840241833,0.344196511094346,0.503891935008265,2142,0.0983213429256595,0.144876325088339,0.117142857142857,0.61598440545809,0.254223652453741,0.359908883826879,0.399339933993399,0.785714285714286,0.529540481400438,0.353122235689466,0.0302954826911503,0,NA,0.341710166368195,0.0252077909335762,-0.00341028707311197,0.000289720508112595,0.00036717879310673,1.13425117401125e-05,-15987.1380770083,-16390.1967346395,0.0245914472020555,TRUE,NA
"swissmetro","ROS",2,4,14919,6351,0.388888888888889,0.338164155845766,-2321.92175123422,-1.0839970827424,0.344117365484651,0.505180991207532,2142,0.123831775700935,0.187279151943463,0.149085794655415,0.625267665952891,0.234915526950925,0.341520467836257,0.391339214113873,0.792207792207792,0.523886205045625,0.34768041678769,0.0281409623906605,0,NA,0.339703893652109,0.0249299546923118,-0.00331320035974671,0.000248212679089467,0.000359403277270453,1.11613840382985e-05,-16001.7686672332,-16390.1967346395,0.0236988044558017,TRUE,NA
"swissmetro","ROS",3,0,14916,6348,0.392623716153128,0.33731341571534,-2329.97233474817,-1.08775552509252,0.342784631159732,0.512460938265518,2142,0.117647058823529,0.170212765957447,0.139130434782609,0.612419700214133,0.229903536977492,0.334307422559907,0.400157853196527,0.823051948051948,0.538502389803505,0.367036275673219,0.0286631879122367,0,NA,0.359680270286442,0.0251995097248069,-0.00352120558105579,0.000257187673199079,0.000374298409855132,1.12086319156679e-05,-15962.8928531291,-16386.9008977735,0.0258748159453412,TRUE,NA
"swissmetro","ROS",3,1,14919,6351,0.398692810457516,0.344331780393112,-2321.93382791419,-1.0840027207816,0.344152906883937,0.504058999709123,2142,0.118357487922705,0.173144876325088,0.140602582496413,0.625754527162978,0.250201126307321,0.357471264367816,0.401299756295695,0.801948051948052,0.534921494315106,0.34883725953168,0.0287996904061208,0,NA,0.345821173399959,0.0251242527147535,-0.00329761931286567,0.00026290462454921,0.000366590576349862,1.06646141628229e-05,-15988.4536083783,-16390.1967346395,0.0245111838964172,TRUE,NA
"swissmetro","ROS",3,2,14919,6351,0.405695611577965,0.358637491834477,-2314.44972764731,-1.08050874306597,0.345413875167223,0.504021040641114,2142,0.142857142857143,0.219081272084806,0.172942817294282,0.633204633204633,0.263877715205149,0.3725156161272,0.402521008403361,0.777597402597403,0.530454042081949,0.362918960369826,0.0293100753480416,0,NA,0.346408527245803,0.0251184995082507,-0.00349522532460616,0.000271562149425153,0.000365542109044716,1.07442915244993e-05,-15986.3531574641,-16390.1967346395,0.0246393367763514,TRUE,NA
"swissmetro","ROS",3,3,14919,6351,0.393090569561158,0.341131594637991,-2321.17866905061,-1.08365017229254,0.344134722960929,0.50306777118183,2142,0.113122171945701,0.176678445229682,0.137931034482759,0.615853658536585,0.243765084473049,0.349279538904899,0.404801324503311,0.793831168831169,0.536184210526316,0.34802660948755,0.0303547350617646,0,NA,0.343335179741439,0.0250824322703178,-0.00332164341992834,0.000291693445011448,0.000378692211601291,1.16631211999248e-05,-15982.1720511921,-16390.1967346395,0.0248944347681376,TRUE,NA
"swissmetro","ROS",3,4,14919,6351,0.366013071895425,0.3123397543731,-2342.593496253,-1.09364775735434,0.341525905029603,0.509805496884061,2142,0.0976190476190476,0.144876325088339,0.116642958748222,0.589912280701754,0.216411906677393,0.316656856974691,0.374407582938389,0.769480519480519,0.503719447396387,0.364770443543579,0.0287761914153196,0,NA,0.359057089622999,0.0251530899587457,-0.00346505334270178,0.00026153341922114,0.000377599703765927,1.08430895641514e-05,-15964.9491167885,-16390.1967346395,0.0259452418257016,TRUE,NA
"swissmetro","ROS",4,0,14916,6348,0.380952380952381,0.331541079657302,-2336.87913481977,-1.09097998824452,0.342275059219821,0.507257429234043,2142,0.108932461873638,0.177304964539007,0.134952766531714,0.608786610878661,0.233922829581994,0.337979094076655,0.394190871369295,0.771103896103896,0.521691378363537,0.362614003516694,0.0284956285444858,0,NA,0.35139066963032,0.0249163036082738,-0.00346324365193936,0.000259268607181224,0.000376943314680748,1.08845350212255e-05,-15970.9576793657,-16386.9008977735,0.0253826651544787,TRUE,NA
"swissmetro","ROS",4,1,14919,6351,0.392623716153128,0.338872124968672,-2325.16100549022,-1.08550933963129,0.343630904855066,0.510994515232648,2142,0.126520681265207,0.183745583038869,0.14985590778098,0.628378378378378,0.224456958970233,0.330764671013634,0.396270396270396,0.827922077922078,0.535995796111403,0.351637920397256,0.0289500942119104,0,NA,0.350102865759356,0.0251745320894344,-0.00331040075177693,0.000263902591486453,0.000369722055269255,1.10001398383968e-05,-15991.4147882661,-16390.1967346395,0.0243305161511949,TRUE,NA
"swissmetro","ROS",4,2,14919,6351,0.402427637721755,0.34784023096028,-2315.47020483025,-1.08098515631664,0.346057176387415,0.500197358680924,2142,0.110588235294118,0.166077738515901,0.132768361581921,0.638576779026217,0.274336283185841,0.383792909397862,0.400676246830093,0.769480519480519,0.526959421901056,0.363652195184914,0.0293870118152028,0,NA,0.351569768118583,0.0252133124328732,-0.0035011250848728,0.000271128575175741,0.000371776322602108,1.07916301897234e-05,-15979.4111621248,-16390.1967346395,0.0250628823537283,TRUE,NA
"swissmetro","ROS",4,3,14919,6351,0.390756302521008,0.33554195039243,-2320.71981628761,-1.08343595531634,0.343362589267551,0.507407758054675,2142,0.125964010282776,0.173144876325088,0.145833333333333,0.612691466083151,0.225261464199517,0.329411764705882,0.391975308641975,0.824675324675325,0.531380753138075,0.327589658490135,0.0296456687238315,0,NA,0.335025561185386,0.0249835021157744,-0.00306027944524307,0.000281453063326015,0.000368802528743603,1.12901454874325e-05,-15993.9521068955,-16390.1967346395,0.0241757090631269,TRUE,NA
"swissmetro","ROS",4,4,14919,6351,0.3828197945845,0.328662632026037,-2332.78678206878,-1.08906945941587,0.342273696719537,0.506234572646201,2142,0.11166253101737,0.159010600706714,0.131195335276968,0.588594704684318,0.232502011263073,0.333333333333333,0.389423076923077,0.788961038961039,0.521459227467811,0.359981261983779,0.0296599465184351,0,NA,0.352985740951105,0.0250448157474927,-0.0034353110022689,0.000280710159096806,0.000382831181247432,1.11216898608177e-05,-15957.3111501722,-16390.1967346395,0.0264112500585483,TRUE,NA
"swissmetro","ROS",5,0,14916,6348,0.370681605975724,0.319319402421812,-2346.97363847881,-1.09569264168012,0.340536010875756,0.512913399384535,2142,0.104910714285714,0.166666666666667,0.128767123287671,0.585421412300683,0.206591639871383,0.305407011289364,0.390438247011952,0.795454545454545,0.523784072688402,0.368513024060643,0.029262343123958,0,NA,0.364875184726966,0.0252328820804479,-0.00345395781848463,0.000269641150899439,0.000389507381343335,1.07080879069591e-05,-15945.6071491517,-16386.9008977735,0.0269296648203816,TRUE,NA
"swissmetro","ROS",5,1,14919,6351,0.407563025210084,0.351828317184903,-2313.66430464583,-1.08014206566098,0.344978237364042,0.500433804427549,2142,0.119331742243437,0.176678445229682,0.142450142450142,0.62753036437247,0.249396621078037,0.356937248128958,0.417412530512612,0.832792207792208,0.55609756097561,0.338059141795993,0.0295863990578585,0,NA,0.341119061393422,0.0249622395188842,-0.00316792649308456,0.000279884394345226,0.000376374144345277,1.09262097003638e-05,-15977.9297342878,-16390.1967346395,0.0251532673479408,TRUE,NA
"swissmetro","ROS",5,2,14919,6351,0.38655462184874,0.337776756932091,-2324.81596127483,-1.08534825456341,0.344279772581723,0.507719451508309,2142,0.120728929384966,0.187279151943463,0.146814404432133,0.618951612903226,0.246983105390185,0.353076480736055,0.387738193869097,0.75974025974026,0.513439385628085,0.369321207419534,0.0281426869965403,0,NA,0.354717614743857,0.0250015886952075,-0.00355562551659025,0.000250143727371671,0.000367715719602651,1.07263907288718e-05,-15971.9198347132,-16390.1967346395,0.0255199438236354,TRUE,NA
